ID,Vis,Range,Density,Errors,Time
5, Hash, 10, 5, 0, 1.86348
5, Hash, 10, 5, 1, 2.756387
5, Hash, 10, 5, 1, 2.793947
5, Hash, 10, 5, 0, 2.224661
5, Hash, 10, 5, 0, 1.541277
5, Hash, 10, 5, 0, 2.071355
5, Hash, 10, 5, 2, 4.297511
5, Hash, 10, 5, 0, 3.118609
5, Hash, 10, 5, 1, 2.54319
5, Hash, 10, 5, 0, 1.543945
5, Hash, 10, 10, 2, 9.575053
5, Hash, 10, 10, 0, 2.39925
5, Hash, 10, 10, 0, 2.980422
5, Hash, 10, 10, 1, 6.270292
5, Hash, 10, 10, 2, 6.153489
5, Hash, 10, 10, 5, 16.57336
5, Hash, 10, 10, 1, 3.457295
5, Hash, 10, 10, 3, 3.40917
5, Hash, 10, 10, 1, 3.579436
5, Hash, 10, 10, 0, 1.441693
5, Hash, 5, 5, 0, 1.925169
5, Hash, 5, 5, 1, 2.489218
5, Hash, 5, 5, 1, 2.125797
5, Hash, 5, 5, 1, 3.010092
5, Hash, 5, 5, 1, 2.273819
5, Hash, 5, 5, 0, 1.913288
5, Hash, 5, 5, 0, 1.040652
5, Hash, 5, 5, 0, 1.322464
5, Hash, 5, 5, 0, 1.259615
5, Hash, 5, 5, 1, 2.602822
5, Hash, 5, 10, 1, 3.243133
5, Hash, 5, 10, 2, 2.763129
5, Hash, 5, 10, 0, 1.565982
5, Hash, 5, 10, 0, 1.437573
5, Hash, 5, 10, 1, 2.62048
5, Hash, 5, 10, 2, 3.439867
5, Hash, 5, 10, 1, 5.120665
5, Hash, 5, 10, 0, 1.509079
5, Hash, 5, 10, 3, 5.420427
5, Hash, 5, 10, 1, 2.096071
5, Hash, 10, 5, 0, 1.08497
5, Hash, 10, 5, 2, 3.700204
5, Hash, 10, 5, 1, 2.181022
5, Hash, 10, 5, 2, 3.242801
5, Hash, 10, 5, 0, 2.964789
5, Hash, 10, 5, 2, 5.226768
5, Hash, 10, 5, 5, 3.531678
5, Hash, 10, 5, 3, 4.091257
5, Hash, 10, 5, 1, 1.668092
5, Hash, 10, 5, 0, 1.506155
5, Hash, 10, 10, 2, 6.355495
5, Hash, 10, 10, 9, 15.38849
5, Hash, 10, 10, 0, 3.219741
5, Hash, 10, 10, 2, 17.17043
5, Hash, 10, 10, 2, 4.856899
5, Hash, 10, 10, 9, 12.73176
5, Hash, 10, 10, 1, 5.756826
5, Hash, 10, 10, 0, 3.939389
5, Hash, 10, 10, 1, 5.958582
5, Hash, 10, 10, 1, 6.455812
5, Hash, 5, 5, 0, 2.225599
5, Hash, 5, 5, 2, 3.998262
5, Hash, 5, 5, 1, 3.196299
5, Hash, 5, 5, 0, 2.961954
5, Hash, 5, 5, 1, 2.972919
5, Hash, 5, 5, 2, 4.452999
5, Hash, 5, 5, 0, 4.231352
5, Hash, 5, 5, 3, 4.586001
5, Hash, 5, 5, 0, 2.044914
5, Hash, 5, 5, 2, 5.764029
5, Hash, 5, 10, 1, 6.379643
5, Hash, 5, 10, 1, 6.033989
5, Hash, 5, 10, 1, 7.607211
5, Hash, 5, 10, 2, 4.856091
5, Hash, 5, 10, 0, 1.637476
5, Hash, 5, 10, 1, 4.748029
5, Hash, 5, 10, 3, 9.325076
5, Hash, 5, 10, 1, 8.949134
5, Hash, 5, 10, 2, 11.40934
5, Hash, 5, 10, 2, 5.679491
