ID,Vis,Range,Density,Errors,Time
2,2,5,5,0,1.239834
2,2,5,5,0,1.783273
2,2,5,5,2,4.572942
2,2,5,5,1,1.571737
2,2,5,5,0,1.194694
2,2,5,5,0,1.613113
2,2,5,5,0,1.929018
2,2,5,10,1,3.299331
2,2,5,10,1,1.811501
2,2,5,10,2,1.256048
2,2,5,10,0,1.745447
2,2,5,10,0,1.334191
2,2,5,10,0,2.157984
2,2,5,10,0,3.0555
2,2,5,10,0,1.623716
2,2,5,10,0,1.608081
2,2,5,10,0,1.74653
3,2,10,5,0,1.753594
3,2,10,5,0,1.370864
3,2,10,5,0,1.821002
3,2,10,5,0,1.448764
3,2,10,5,0,2.455204
3,2,10,5,0,1.708551
3,2,10,5,0,2.08172
3,2,10,5,0,1.314687
3,2,10,5,0,1.142737
3,2,10,5,0,1.805327
3,2,10,10,1,1.813862
3,2,10,10,0,2.134
3,2,10,10,0,1.84378
3,2,10,10,1,3.948054
3,2,10,10,0,2.285296
3,2,10,10,0,2.513557
3,2,10,10,0,1.663663
3,2,10,10,0,1.754014
3,2,10,10,1,4.820808
3,2,10,10,0,1.559889
3,2,5,5,0,1.726001
3,2,5,5,0,1.696237
3,2,5,5,0,1.783983
3,2,5,5,0,1.460715
3,2,5,5,0,1.341343
3,2,5,5,0,1.400376
3,2,5,5,0,1.052633
3,2,5,5,0,1.329314
3,2,5,5,0,1.325776
3,2,5,5,0,1.64239
3,2,5,10,0,1.812371
3,2,5,10,0,1.266414
3,2,5,10,0,1.340093
3,2,5,10,1,4.412915
3,2,5,10,0,1.367685
3,2,5,10,1,4.764442
3,2,5,10,0,1.309675
3,2,5,10,1,3.596778
3,2,5,10,1,3.179503
3,2,5,10,0,1.716906
3,2,10,5,0,1.984992
3,2,10,5,0,1.619681
3,2,10,5,0,1.521331
3,2,10,5,0,0.9230145
3,2,10,5,0,1.177518
3,2,10,5,0,1.159213
3,2,10,5,0,1.299589
3,2,10,5,1,2.403358
3,2,10,5,1,2.406235
3,2,10,5,0,0.9613504
3,2,10,10,0,1.549088
3,2,10,10,0,1.340132
3,2,10,10,0,1.707905
3,2,10,10,2,3.737207
3,2,10,10,1,3.654213
3,2,10,10,3,6.05651
3,2,10,10,0,1.520722
3,2,10,10,0,1.193326
3,2,10,10,0,1.006313
3,2,10,10,0,1.232899
3,2,5,5,1,1.087668
3,2,5,5,0,1.087374
3,2,5,5,1,2.440943
3,2,5,5,0,1.090039
3,2,5,5,0,1.355139
3,2,5,5,0,1.685984
3,2,5,5,0,1.109975
3,2,5,5,0,1.244253
3,2,5,5,0,0.8216145
3,2,5,5,0,1.180697
3,2,5,10,0,1.829447
3,2,5,10,0,1.781198
3,2,5,10,2,4.086761
3,2,5,10,1,3.2572
3,2,5,10,0,1.070925
3,2,5,10,0,1.031822
3,2,5,10,3,4.383644
3,2,5,10,2,6.550419
3,2,5,10,0,1.635155
3,2,5,10,0,1.116599
4,2,10,5,0,2.11237
4,2,10,5,0,1.932563
4,2,10,5,1,2.478357
4,2,10,5,1,3.75676
4,2,10,5,2,1.669761
4,2,10,5,0,1.383225
4,2,10,5,0,1.374527
4,2,10,5,1,7.331977
4,2,10,5,0,1.17624
4,2,10,5,0,2.483546
4,2,10,10,2,1.655165
4,2,10,10,0,2.884369
4,2,10,10,1,2.858444
4,2,10,10,0,2.312262
4,2,10,10,1,6.733112
4,2,10,10,0,1.182502
4,2,10,10,2,4.945193
4,2,10,10,1,3.820269
4,2,10,10,0,1.036165
4,2,10,10,0,1.345049
4,2,5,5,0,1.538006
4,2,5,5,0,2.265143
4,2,5,5,0,1.738902
4,2,5,5,0,2.291542
4,2,5,5,0,1.254062
4,2,5,5,0,7.32715
4,2,5,5,0,2.041908
4,2,5,5,0,4.195831
4,2,5,5,1,1.643301
4,2,5,5,0,1.447493
4,2,5,10,1,3.161921
4,2,5,10,1,6.983107
4,2,5,10,0,2.377138
4,2,5,10,0,1.470042
4,2,5,10,0,3.050165
4,2,5,10,0,3.687992
4,2,5,10,1,2.71487
4,2,5,10,0,2.257847
4,2,5,10,0,1.559005
4,2,5,10,0,2.683881
4,2,10,5,0,1.745121
4,2,10,5,0,1.69007
4,2,10,5,0,1.139247
4,2,10,5,0,1.473844
4,2,10,5,0,1.399131
4,2,10,5,0,1.189862
4,2,10,5,0,1.626454
4,2,10,5,0,1.551401
4,2,10,5,0,2.1444
4,2,10,5,0,1.081867
4,2,10,10,0,1.295702
4,2,10,10,1,2.27193
4,2,10,10,0,2.446031
4,2,10,10,1,1.775477
4,2,10,10,0,1.566923
4,2,10,10,0,3.694205
4,2,10,10,0,3.532975
4,2,10,10,3,9.623113
4,2,10,10,1,1.922411
4,2,10,10,0,3.686882
4,2,5,5,1,1.122736
4,2,5,5,0,1.08506
4,2,5,5,0,1.117584
4,2,5,5,0,2.078694
4,2,5,5,0,1.739713
4,2,5,5,0,1.261954
4,2,5,5,0,1.560296
4,2,5,5,0,1.643733
4,2,5,5,0,1.80785
4,2,5,5,1,2.749961
4,2,5,10,0,2.871926
4,2,5,10,3,5.154151
4,2,5,10,0,6.567313
4,2,5,10,0,1.947433
4,2,5,10,0,6.918705
4,2,5,10,0,6.375551
4,2,5,10,0,5.010777
4,2,5,10,0,3.481651
4,2,5,10,0,4.128404
4,2,5,10,0,3.168876
5,2,10,5,0,1.545535
5,2,10,5,0,1.253586
5,2,10,5,0,1.346712
5,2,10,5,0,1.637199
5,2,10,5,0,1.356207
5,2,10,5,0,0.9392241
5,2,10,5,0,0.8999223
5,2,10,5,0,1.340477
5,2,10,5,0,1.709122
5,2,10,5,0,1.330766
5,2,10,10,1,5.137455
5,2,10,10,1,2.795103
5,2,10,10,0,1.007291
5,2,10,10,0,1.035868
5,2,10,10,0,2.056794
5,2,10,10,0,2.103552
5,2,10,10,4,5.055979
5,2,10,10,0,1.171566
5,2,10,10,0,3.766052
5,2,10,10,1,4.124269
5,2,5,5,0,1.77497
5,2,5,5,0,1.333371
5,2,5,5,0,1.358889
5,2,5,5,0,1.187305
5,2,5,5,0,1.219364
5,2,5,5,0,1.260056
5,2,5,5,0,1.11692
5,2,5,5,0,3.135928
5,2,5,5,0,1.394579
5,2,5,5,0,1.500121
5,2,5,10,2,2.233862
5,2,5,10,0,2.197376
5,2,5,10,2,1.158488
5,2,5,10,1,2.96046
5,2,5,10,0,1.154069
5,2,5,10,0,1.305282
5,2,5,10,0,2.731596
5,2,5,10,0,2.258356
5,2,5,10,1,1.994332
5,2,5,10,0,1.056789
5,2,10,5,1,0.8294945
5,2,10,5,0,1.937461
5,2,10,5,0,1.068365
5,2,10,5,0,1.298104
5,2,10,5,1,1.517485
5,2,10,5,0,0.6588804
5,2,10,5,0,1.908886
5,2,10,5,0,0.9494517
5,2,10,5,0,1.070454
5,2,10,5,0,0.8433468
5,2,10,10,0,0.7593052
5,2,10,10,1,0.9754085
5,2,10,10,0,1.927102
5,2,10,10,0,0.9481747
5,2,10,10,0,1.151209
5,2,10,10,0,0.9613914
5,2,10,10,0,1.100616
5,2,10,10,0,1.76475
5,2,10,10,0,0.9461778
5,2,10,10,0,0.8145329
5,2,5,5,0,0.9377255
5,2,5,5,0,0.9426216
5,2,5,5,0,0.7939278
5,2,5,5,0,1.253938
5,2,5,5,0,1.203424
5,2,5,5,0,0.9143769
5,2,5,5,0,0.7525452
5,2,5,5,0,1.454438
5,2,5,5,0,0.8902311
5,2,5,5,0,0.8748503
5,2,5,10,2,3.258303
5,2,5,10,0,0.8280968
5,2,5,10,0,1.97794
5,2,5,10,0,1.339294
5,2,5,10,0,1.116834
5,2,5,10,0,2.027739
5,2,5,10,0,2.461307
5,2,5,10,3,4.663642
5,2,5,10,1,4.22116
5,2,5,10,1,2.031581
6,2,10,5,0,1.294008
6,2,10,5,0,0.8232955
6,2,10,5,0,0.8540713
6,2,10,5,0,1.365654
6,2,10,5,0,0.9598307
6,2,10,5,0,1.283239
6,2,10,5,1,4.784136
6,2,10,5,0,1.382826
6,2,10,5,0,1.46578
6,2,10,5,0,1.128371
6,2,10,10,0,1.237575
6,2,10,10,0,1.676772
6,2,10,10,1,2.319687
6,2,10,10,0,1.880849
6,2,10,10,0,1.444806
6,2,10,10,0,3.400354
6,2,10,10,0,2.585134
6,2,10,10,1,1.445041
6,2,10,10,0,1.725872
6,2,10,10,0,1.110837
6,2,5,5,0,1.523153
6,2,5,5,0,1.057009
6,2,5,5,0,1.553078
6,2,5,5,0,2.521205
6,2,5,5,0,1.212178
6,2,5,5,0,1.549494
6,2,5,5,0,1.187775
6,2,5,5,0,1.276713
6,2,5,5,0,1.193394
6,2,5,5,0,1.221553
6,2,5,10,0,1.034038
6,2,5,10,0,1.104513
6,2,5,10,0,1.6202
6,2,5,10,0,1.336828
6,2,5,10,0,1.013046
6,2,5,10,1,2.633711
